ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,va Cell Phone,Response ID,Timestamp MM/dd/yyyy,Custom Variable 1,Custom Variable 2,Custom Variable 3,Custom Variable 4,Respondent Email,Region,How many people are in the veterans household including the veteran,Veterans First Name if first name is not provided  please type,Veterans Email Address yourname.com,Cell Phone XXX-XXX-XXXX 1-999-999-9999,UserAgent,Q_URL,Q35,QIS,QIVA,Q1,Q2,Q3,Q4,Q5,Q6,Q7,F37,Q8 into,Q8.1-1a,Q8.1-1b,Q8.1-1c_1,Q8.2-2a,Q8.2-2b,Q8.2-2c_1,Q8.3-a_1,Q8.3-a_2,Q8.3-a_3,Q8.3-a_4,Q8.3-a_5,Q8.3-a_6,Q8.3-a_7,Q8.3-a_8,Q8.3-b_1,Q8.3-b_2,Q8.3-b_3,Q8.3-b_4,Q8.3-b_5,Q8.3-b_6,Q8.3-b_7,Q8.3-b_8,Q8.3-c_1,Q8.3-c_2,Q8.3-c_3,Q8.3-c_4,Q8.3-c_5,Q8.3-c_6,Q8.3-c_7,Q8.3-c_8,Q8.4-a_1,Q8.4-a_2,Q8.4-a_3,Q8.4-a_4,Q8.4-a_5,Q8.4-a_6,Q8.4-a_6_TEXT,Q8.4-b_1,Q8.4-b_2,Q8.4-b_3,Q8.4-b_4,Q8.4-b_5,Q8.4-b_6,Q8.4-b_6_TEXT,Q8.4-c_1,Q8.4-c_2,Q8.4-c_3,Q8.4-c_4,Q8.4-c_5,Q8.4-c_6,Q8.4-c_6_TEXT,Q15,Q16,Q17,Q18,Negative,date range
2878,39118365,,,20170425,,,,,,,,,4/18/17 14:45,"American GI Forum National Veterans Outreach Program, Inc.",14-TX-292,,,,TX,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,1,5,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,,5,5,5,5,,,5,1,1,1,2,1,2,,1,1,1,2,1,2,,5,5,5,,5,,,1,2,1,2,,4/30/2017
2879,39119155,,,20170419,,,,,,,,,4/18/17 15:48,"Volunteers of America of Los Angeles, Inc.",C2015-CA-600A,,,,CA,,,,,,,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2880,39126194,,,20170420,,,,,,,,,4/19/17 8:01,Housing Services for Eaton County,14-MI-224,,,,MI,,,,,,,1,1,2,3,3,3,3,2,,,,,1,1,3,1,2,,1,1,1,1,1,1,,1,2,,2,2,2,2,2,2,,,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,1,,3,3,3,3,3,3,,3,1,,,,4/30/2017
2881,39126344,,,20170421,,,,,,,,,4/19/17 8:11,Mental Health America of Los Angeles,16-CA-005,,,,CA,,,,,,,1,1,1,3,3,3,2,2,,,,,1,1,4,1,1,4,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,1,1,1,2,X,4/30/2017
2882,39126713,,,20170421,,,,,,,,,4/19/17 8:35,"New Vision House of Hope, Inc.",14-MD-215,,,,MD,,,,,,,1,1,1,3,4,2,2,2,,,,,1,1,5,2,2,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,2,2,2,2,2,,,,,,,,,,,,,,,,,3,2,2,,,4/30/2017
2883,39126841,,,20170420,,,,,,,,,4/19/17 8:47,Hope Center Inc,14-LA-205,,,,LA,,,,,,,1,1,1,4,4,4,4,1,1,,,,1,1,4,1,1,3,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,,4,3,3,,3,,,,1,2,1,2,2,2,,1,2,1,2,2,2,,3,,3,,,,,1,1,1,2,,4/30/2017
2884,39126937,,,20170420,,,,,,,,,4/19/17 8:58,Project H.O.M.E.,12-PA-067,,,,PA,,,,,,,1,2,2,5,4,5,4,1,1,,,,1,1,5,1,1,5,2,2,2,2,1,1,2,1,2,2,2,2,1,1,,1,,,,,5,5,,5,1,1,2,2,2,2,,1,1,2,2,2,2,,5,5,,,,,,1,2,2,,,4/30/2017
2885,39127075,,,20170421,,,,,,,,,4/19/17 9:20,United States Veterans Initiative (dba U.S. VETS),14-ZZ-314,,,,DC,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,1,5,2,1,1,1,1,1,2,1,,1,1,1,1,1,,1,,5,5,5,5,5,,5,1,1,1,1,,,,1,1,1,1,,,,5,5,5,5,,,,2,1,2,,,4/30/2017
2886,39127119,,,20170420,,,,,,,,,4/19/17 9:26,Denver Options Inc. dba Rocky Mountain Human Services,C15-CO-504A,,,,CO,,,,,,,1,1,1,2,2,1,1,2,,,,,1,2,,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,,,,2,,,,1,2,1,2,2,2,,1,2,1,2,2,2,,3,,3,,,,,2,1,1,2,,4/30/2017
2887,39127448,,,20170423,,,,,,,,,4/19/17 10:13,United States Veterans Initiative,14-AZ-159,,,,CA,,,,,,,1,1,1,1,2,1,3,1,1,,,,1,1,5,1,1,4,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,,,,3,3,,,,1,1,1,2,2,2,,1,1,1,2,2,,,4,5,5,,,,,2,1,2,,,4/30/2017
2888,39127513,,,20170420,,,,,,,,,4/19/17 10:23,"Soldier On of Delaware, Inc.",14-MS-233,,,,TX,,,,,,,1,1,1,4,4,5,4,1,1,,,,1,1,5,2,1,4,2,1,2,2,2,2,2,,1,1,2,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2890,39127754,,,20170421,,,,,,,,,4/19/17 10:55,Catholic Community Services of Western Washington,13-WA-146,,,,WA,,,,,,,1,3,2,5,4,5,4,1,1,,,,1,1,5,1,2,,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,,,,,5,,,,1,1,1,1,2,1,,1,1,1,1,1,,,5,5,5,5,5,,,2,2,2,,,4/30/2017
2891,39129187,,,20170421,,,,,,,,,4/19/17 13:39,"Mississippi United to End Homelessness, Inc.",14-MS-231,,,,MS,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,1,1,1,1,2,2,2,,1,1,2,2,,,,,5,5,,,,,,1,1,1,2,2,,,1,1,1,,,,,5,5,5,,,,,2,2,2,,,4/30/2017
2894,39143315,,,20170425,,,,,,,,,,Community Action Partnership of San Luis Obispo County  Inc.,C15-CA-614A,,,,CA,,,,,,,1,2,1,5,4,5,4,1,1,,,,1,1,5,2,1,5,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,,5,5,,5,,,5,1,2,1,2,2,2,,1,2,1,2,2,2,,5,,5,,,,,2,2,2,,,4/30/2017
2896,39144379,,,20170421,,,,,,,,,,Services for the UnderServed  Inc.,C15-NY-600A,,,,NY,,,,,,,1,1,1,5,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2897,39144433,,,20170424,,,,,,,,,,Denver Options Inc. dba Rocky Mountain Human Services,C15-CO-504A,,,,CO,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2898,39144515,,,20170421,,,,,,,,,,Mental Health America of Los Angeles,C2015-CA-600E,,,,CA,,,,,,,1,,2,1,2,3,2,1,2,,,,1,1,1,1,1,2,1,,,,1,,,1,2,,,,2,,,2,,,,,,,,,1,,,1,,,,2,,,2,,,,,,,,,,,2,1,2,,X,4/30/2017
2899,39144967,,,20170428,,,,,,,,,,Family Endeavors  Inc.,16-TX-074,,,,TX,,,,,,,1,1,1,4,4,5,4,1,1,,,,1,1,5,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,,1,,1,2,4,4,4,,5,,4,1,2,2,,2,,,1,,,,,,,4,,,,,,,1,2,2,,,4/30/2017
2900,39145827,,,20170423,,,,,,,,,,Swords to Plowshares Veterans Rights Organization,C15-CA-501A,,,,CA,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2901,39146319,,,20170424,,,,,,,,,,HomeFirst Services of Santa Clara County (formerly EHC LifeBuilders),C15-CA-500A,,,,CA,,,,,,,1,1,2,1,2,2,2,2,,,,,1,2,,1,2,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2902,39147328,,,20170425,,,,,,,,,,American National Red Cross Southern Arizona Chapter,13-AZ-087,,,,AZ,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,1,1,2,2,2,,,1,1,,,,,,5,5,,,,,,1,2,1,1,,4/30/2017
2903,39157277,,,20170428,,,,,,,,,4/21/17 7:13,United Way of Broward County,14-FL-181,,,,FL,,,,,,,1,4,1,3,4,4,4,2,,,,,2,2,,2,2,,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,1,1,2,,1,2,1,2,2,2,,5,,3,,,,,2,1,1,2,,4/30/2017
2904,39157987,,,20170425,,,,,,,,,4/21/17 8:41,Volunteers of America Northern Rockies,C2015-MT-500B,,,,MT,,,,,,,1,1,1,5,4,5,4,1,1,,,,2,2,,1,1,5,1,2,2,1,2,2,2,1,1,,,1,,,,1,5,,,5,,,,5,1,1,1,2,1,,,1,1,1,,1,,,5,5,5,,5,,,2,2,2,,,4/30/2017
2905,39158152,,,20170425,,,,,,,,,4/21/17 9:01,Cornerstone Rescue Mission,13-SD-136,,,,SD,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,5,5,5,5,5,5,,5,1,1,1,1,1,,,1,1,1,1,,,,5,5,5,5,,,,2,1,2,,,4/30/2017
2906,39158191,,,20170424,,,,,,,,,4/21/17 9:05,"Economic Opportunity Council of Suffolk, Inc.",14-NY-254,,,,NY,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,,5,5,5,5,,,,1,1,1,2,1,2,,1,1,1,1,1,2,,5,5,5,5,5,,,1,2,1,1,,4/30/2017
2907,39158785,,,20170425,,,,,,,,,4/21/17 10:12,"Partners in Community Building, Inc.",14-IL-195,,,,IL,,,,,,,1,2,1,3,2,2,2,2,,,,,1,2,,1,2,,1,1,2,2,2,2,2,,1,2,2,2,2,2,2,2,3,,,,,,,,1,1,1,1,1,1,,1,2,1,2,2,,,3,,2,,,,,4,1,2,,,4/30/2017
2909,39160287,,,20170424,,,,,,,,,4/21/17 12:40,"Family Endeavors, Inc.",16-TX-074,,,,TX,,,,,,,1,1,1,2,2,2,2,2,,,,,1,1,3,1,1,4,1,,,,1,,,,1,2,2,2,1,2,2,2,3,,,,2,,,,1,1,2,2,2,2,,1,1,2,2,2,2,,4,4,,,,,,1,2,2,,,4/30/2017
2910,39161070,,,20170424,,,,,,,,,4/21/17 14:19,United States Veterans Initiative,16-CA-008,,,,CA,,,,,,,1,1,1,4,4,5,4,1,1,,,,2,1,3,1,,5,1,,,,1,1,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2911,39161409,,,20170425,,,,,,,,,4/21/17 15:11,Central Oregon Veterans Outreach,13-OR-126,,,,OR,,,,,,,1,2,1,5,4,5,4,1,1,,,,1,1,5,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,1,2,2,2,2,,,1,2,2,2,2,,,5,,,,,,,1,2,2,,,4/30/2017
2912,39161494,,,20170428,,,,,,,,,4/21/17 15:21,Volunteers of America of Los Angeles Inc,14-CA-176,,,,CA,,,,,,,1,1,1,4,3,5,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2913,39172988,,,20170425,,,,,,,,,4/23/17 16:20,Volunteer Behavioral Health Care System,14-TN-284,,,,TN,,,,,,,1,1,2,3,2,3,2,2,,,,,2,2,,2,2,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,1,2,1,2,2,2,,2,2,1,2,2,2,,,,2,,,,,1,2,1,1,X,4/30/2017
2914,39173596,,,20170424,,,,,,,,,4/23/17 19:24,Goodwill Industries of Santa Clara County,12-CA-013,,,,CA,,,,,,,1,1,1,3,3,4,3,2,,,,,1,1,3,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,1,2,2,2,,1,2,1,2,2,2,,5,,5,,,,,2,2,2,,,4/30/2017
2915,39178300,,,20170428,,,,,,,,,4/24/17 7:21,"Northwest Florida Comprehensive Services for Children, Inc.",12-ZZ-026,,,,FL,,,,,,,1,3,1,4,4,4,4,1,1,,,,1,1,5,2,2,,2,2,1,2,2,2,2,2,,,1,,,,,,,,3,,,,,,1,1,2,2,2,,,1,1,,,,,,3,5,,,,,,2,1,1,2,,4/30/2017
2916,39178520,,,20170425,,,,,,,,,4/24/17 7:46,"Community Hope, Inc.",14-PA-279,,,,NJ,,,,,,,1,1,2,3,4,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4/30/2017
2917,39178957,,,20170425,,,,,,,,,4/24/17 8:21,"The Kitchen, Inc.",14-MO-228,,,,MO,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,1,,,,1,,,,1,1,,,,,,,5,5,,,,,,,1,,,1,,,,1,,,,,,,5,,,,,,,1,2,2,,,4/30/2017
2918,39178997,,,20170425,,,,,,,,,4/24/17 8:26,Family Endeavors,14-FL-185,,,,FL,,,,,,,1,1,1,4,4,5,4,1,1,,,,1,1,5,2,2,,2,1,1,2,2,1,2,1,,1,1,,,1,,1,,5,5,,,5,,5,2,2,2,2,2,,,,,,,,,,,,,,,,,2,2,2,,,4/30/2017
2919,39179026,,,20170425,,,,,,,,,4/24/17 8:28,Southwest Counseling Solutions,12-MI-045,,,,MI,,,,,,,1,1,2,5,4,5,4,1,1,,,,1,1,5,1,1,3,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,,5,3,3,,,,5,1,1,1,1,2,1,,1,1,1,1,1,,,5,5,5,5,5,,,2,2,2,,,4/30/2017
2920,39179261,,,20170425,,,,,,,,,4/24/17 8:52,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,,5,,1,1,,1,,,2,1,1,1,,1,2,2,,5,5,5,,5,,,,1,1,1,,1,,,1,1,1,,1,,,5,5,5,,5,,,1,2,2,,,4/30/2017
2921,39179347,,,20170428,,,,,,,,,4/24/17 8:59,Cornerstone Rescue Mission,13-SD-136,,,,SD,,,,,,,1,2,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,1,1,2,1,2,2,2,2,1,1,,1,,,,,5,5,,5,,,,,1,2,1,2,2,,,1,,1,,,,,5,,5,,,,,2,2,2,,,4/30/2017
2922,39179375,,,20170427,,,,,,,,,4/24/17 9:02,Society of St Vincent de Paul South Pinellas Inc,C2015-FL-519A,,,,,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,,5,2,2,,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,,5,5,5,5,,,,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,1,2,2,,,4/30/2017
2923,39179503,,,20170428,,,,,,,,,4/24/17 9:15,"Samaritan Village, Inc.",12-NY-061,,,,NY,,,,,,,1,4,1,5,4,5,4,2,,,,,1,1,5,1,1,5,1,1,1,1,1,2,2,1,1,1,1,1,1,,,2,5,5,5,5,3,,,,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,2,2,,,4/30/2017
2924,39179506,,,20170425,,,,,,,,,4/24/17 9:15,"Northwest Florida Comprehensive Services for Children, Inc.",12-ZZ-026,,,,LA,,,,,,,1,4,2,5,4,5,4,1,1,,,,1,1,5,2,2,,2,2,2,2,2,2,2,1,,,,,,,,1,,,,,,,,5,1,1,1,2,1,,,1,1,1,,2,,,5,5,5,,,,,2,1,1,1,,4/30/2017
2925,39179856,,,20170425,,,,,,,,,4/24/17 9:49,Opportunity House,13-PA-130,,,,PA,,,,,,,1,4,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,,5,4,,5,,,4,1,1,1,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,2,2,,,4/30/2017
2926,39180012,,,20170425,,,,,,,,,4/24/17 10:09,Catholic Community Services of Western Washington,C15-WA-503A,,,,WA,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,4,2,2,,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,,4,,,5,,,5,1,1,1,1,2,,,1,2,2,2,2,,,5,,,,,,,2,1,2,,,4/30/2017
2927,39180276,,,20170425,,,,,,,,,4/24/17 10:42,"Project PLASE, Inc.",14-MD-214,,,,MD,,,,,,,1,1,1,5,4,5,4,1,1,,,,,1,5,2,2,,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,,,5,,5,,,,2,1,2,2,2,2,,2,1,2,2,2,2,,,5,,,,,,1,2,2,,,4/30/2017
2928,39180444,,,20170428,,,,,,,,,4/24/17 11:02,Volunteers of America of Greater New Orleans,12-LA-038,,,,TX,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,4,1,1,5,2,1,1,1,1,2,2,1,,1,1,1,1,,,1,,5,5,5,5,,,5,1,1,1,1,,,,1,1,1,1,,,,5,5,5,5,,,,2,2,2,,,4/30/2017
2929,39180548,,,20170427,,,,,,,,,4/24/17 11:13,Community Action of Northeast Indiana,13-IN-106,,,,IN,,,,,,,,1,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,2,1,1,2,1,,,2,1,1,2,1,2,,,5,5,,5,,,1,2,2,,,4/30/2017
2930,39180739,,,20170428,,,,,,,,,4/24/17 11:35,"Kentucky River Foothills Development Council, Inc.",14-KY-204,,,,KY,,,,,,,1,1,1,4,4,5,4,1,1,,,,1,1,5,2,2,,2,2,2,2,1,2,2,2,,,,,1,,,,,,,,5,,,,1,1,2,2,1,,,1,1,,,1,,,5,5,,,5,,,2,2,2,,,4/30/2017
2931,39181136,,,20170425,,,,,,,,,4/24/17 12:28,Good Samaritan Shelter,C15-CA-614B,,,,CA,,,,,,,1,1,2,5,4,5,4,1,1,,,,1,1,5,1,1,5,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,,5,5,5,,,,5,1,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,4/30/2017
2932,39181499,,,20170425,,,,,,,,,4/24/17 13:17,"Volunteers of America Mid-States, Inc.",16-ZZ-037,,,,KY,,,,,,,1,2,1,1,1,2,2,2,,,,,1,2,,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,1,1,2,,,4/30/2017
2933,39182443,,,20170425,,,,,,,,,4/24/17 14:18,"Community Service Council of Greater Tulsa, Inc.",12-OK-065,,,,OR,,,,,,,1,1,1,4,4,4,3,1,2,,,,1,1,3,1,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,,,,,,,,1,2,2,2,2,,,2,2,2,2,2,2,,,,,,,,,1,2,2,,,4/30/2017
2935,39184916,,,20170428,,,,,,,,,4/24/17 16:09,Catholic Community Services of Western Washington,C15-WA-503A,,,,WA,,,,,,,1,1,1,2,4,5,4,1,1,,,,1,1,4,1,1,5,1,1,2,2,2,1,2,1,1,1,,,,1,,1,5,4,,,,5,,5,1,1,2,2,2,,,1,1,,,,,,5,4,,,,,,2,2,2,,,4/30/2017
2936,39186415,,,20170426,,,,,,,,,4/24/17 17:03,United States Veterans Initiative,16-CA-008,,,,CA,,,,,,,1,1,1,4,4,4,3,1,1,,,,1,1,4,1,1,3,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,4,3,3,4,,,,,1,1,1,2,1,2,,1,2,1,2,2,2,,5,,5,,,,,2,1,2,,,4/30/2017
2937,39197402,,,20170428,,,,,,,,,4/25/17 6:40,"Career and Recovery Resources, Inc.",12-TX-076,,,,TX,,,,,,,1,1,1,4,4,4,4,1,1,,,,1,1,5,1,2,,1,2,2,1,1,1,2,2,1,,,1,1,2,,,5,,,3,3,,,,1,,,,,,,1,,,,,,,5,,,,,,,1,1,2,,,4/30/2017
2938,39200739,,,20170428,,,,,,,,,4/25/17 9:21,Neighborhood Centers Inc.,14-TX-290,,,,TX,,,,,,,1,1,1,3,1,1,1,2,,,,,1,1,3,2,2,,2,1,2,1,1,2,2,2,,2,,2,2,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,1,1,2,,X,4/30/2017
2939,39200939,,,20170428,,,,,,,,,4/25/17 9:39,American National Red Cross Southern Arizona Chapter,13-AZ-087,,,,AZ,,,,,,,1,1,1,3,3,5,4,1,1,,,,1,1,5,2,,,,,,,,,,1,,,,,,,,1,,,,,,,,5,1,2,1,2,1,,,1,,1,,1,,,5,,5,,5,,,1,2,2,,,4/30/2017
2940,39205808,,,20170428,,,,,,,,,4/25/17 15:48,Catholic Community Services of Western Washington,C15-WA-503A,,,,WA,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,,1,5,5,5,5,5,5,,5,1,1,1,1,2,,,1,1,1,1,,,,5,5,5,5,,,,2,1,2,,,4/30/2017
2941,39210652,,,20170428,,,,,,,,,4/26/17 5:28,Changing Homelessness,C15-FL-510A,,,,FL,,,,,,,1,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2942,39211948,,,20170427,,,,,,,,,4/26/17 7:20,Project H.O.M.E.,12-PA-067,,,,NY,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,2,2,2,1,1,2,1,2,2,2,2,1,1,,,,,,,5,5,,,1,1,1,1,1,1,,,,,,,2,,,,,,,,,2,1,2,,,4/30/2017
2943,39212117,,,20170427,,,,,,,,,4/26/17 7:36,"Kentucky River Foothills Development Council, Inc.",14-KY-204,,,,KY,,,,,,,1,4,1,3,3,4,3,1,1,,,,1,1,4,2,2,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,1,1,1,2,2,2,,1,1,1,2,2,2,,5,5,5,,,,,2,1,1,1,,4/30/2017
2946,39212595,,,20170428,,,,,,,,,4/26/17 8:27,"Community Hope, Inc.",16-NJ-054,,,,NJ,,,,,,,1,3,1,4,4,5,4,1,1,,,,1,1,4,1,1,4,,1,,1,1,,,,1,1,2,1,1,2,1,2,3,3,,3,3,,3,,1,,,,1,,,1,2,2,2,1,2,,5,,,,5,,,1,2,2,,,4/30/2017
2947,39212674,,,20170427,,,,,,,,,4/26/17 8:36,"Project Community Connections, Inc.",C15-GA-500A,,,,GA,,,,,,,1,2,1,1,1,1,1,1,2,,,,1,1,2,1,1,3,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2948,39212883,,,20170427,,,,,,,,,4/26/17 9:01,"Alliance, Inc.",12-MD-042,,,,MD,,,,,,,1,1,1,5,4,5,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2949,39212948,,,20170427,,,,,,,,,4/26/17 9:09,Volunteers of America Northern Rockies,17-ZZ-113,,,,WY,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,,5,5,5,5,5,,5,1,1,1,2,1,2,,1,1,1,2,1,2,,5,5,5,,5,,,1,2,1,1,,4/30/2017
2950,39213043,,,20170428,,,,,,,,,4/26/17 9:21,"WestCare California, Inc.",12-CA-011,,,,CA,,,,,,,1,1,1,5,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/30/2017
2951,39213099,,,20170427,,,,,,,,,4/26/17 9:29,North Hudson Community Action Corporation,14-NJ-243,,,,NJ,,,,,,,1,4,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,1,,,5,,5,5,,5,1,1,2,2,2,2,,1,1,2,2,2,2,,5,5,,,,,,2,2,2,,,4/30/2017
2953,39214594,,,20170428,,,,,,,,,4/26/17 11:06,"West Tennessee Legal Services, Inc.",13-TN-139,,,,TN,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,2,1,2,2,2,2,1,,,1,,,,,1,,,4,,,,,4,1,1,1,2,2,,,1,1,1,,,,,5,5,5,,,,,1,2,2,,,4/30/2017
2954,39215006,,,20170430,,,,,,,,,4/26/17 11:32,Community Psychiatric Clinic,12-WA-078,,,,AZ,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,1,2,2,2,1,2,,1,2,2,2,1,2,,5,,,,5,,,1,2,2,,,4/30/2017
2955,39215194,,,20170427,,,,,,,,,4/26/17 11:47,Mental Health America of Los Angeles,C2015-CA-600E,,,,CA,,,,,,,1,1,1,4,4,5,4,2,,,,,1,1,2,2,2,,1,,,,,,,2,1,,,,,,,2,4,,,,,,,,1,,,,,,,2,2,2,,,,,,,,,,,,1,1,1,2,X,4/30/2017
2956,39215228,,,20170427,,,,,,,,,4/26/17 11:50,United Methodist Outreach Ministries,12-AZ-003,,,,CA,,,,,,,1,4,2,5,4,5,4,1,1,,,,1,1,5,1,1,5,,1,1,,,,,,,1,1,,,,,,,5,5,,,,,,1,1,1,,,,,1,1,1,1,,,,5,5,5,,,,,1,2,2,,,4/30/2017
2957,39215268,,,20170428,,,,,,,,,4/26/17 11:52,"Vietnam Veterans of California, Inc. (Sacramento Veterans Resource)",16-CA-009,,,,CA,,,,,,,1,1,1,5,4,5,4,1,1,,,,1,1,5,1,1,5,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,5,5,5,5,5,,,5,1,1,1,1,1,,,1,1,1,1,1,,,5,5,5,5,5,,,2,2,2,,,4/30/2017
2958,39215590,,,20170427,,,,,,,,,4/26/17 12:13,"West Tennessee Legal Services, Inc.",13-TN-139,,,,TN,,,,,,,1,2,1,5,4,5,4,1,1,,,,1,1,5,2,2,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,,,,5,1,2,2,2,2,2,,1,2,2,2,2,2,,5,,,,,,,1,1,2,,,4/30/2017
2960,39215889,,,20170427,,,,,,,,,4/26/17 12:34,"American GI Forum National Veterans Outreach Program, Inc.",14-TX-292,,,,TX,,,,,,,1,2,1,3,4,4,4,1,1,,,,1,1,3,1,1,3,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,,3,,3,3,,,,1,1,2,1,1,2,,1,1,2,1,1,2,,3,3,,3,3,,,2,1,2,,,4/30/2017
